92608010602,300104950011,6/22/2007 0:00:00,049,1,714305010602,0010,L,PSME,5.400,24.07000,3.8281,75.0000,C,40,IN,118,DC,4.0000,C,,,,,
92608010602,300104950011,6/22/2007 0:00:00,049,1,714307010602,0011,L,PSME,2.500,299.86000,10.2215,13.0000,M,30,OV,38,TM,,,0.7000,M,,4.00,EA
92608010602,300104950011,6/22/2007 0:00:00,049,1,714309010602,0012,L,PSME,4.600,299.86000,34.6058,24.0000,M,35,IN,76,DM,3.0000,M,,,,6.00,EA
92608010602,300104950011,6/22/2007 0:00:00,049,1,714310010602,0013,L,PSME,,1799.16000,,0.2000,M,50,OV,,,,,,,,,
92608010602,300104950011,6/22/2007 0:00:00,049,1,714312010602,0014,L,PSME,,2398.88000,,1.0000,M,50,OV,,,,,,,,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021600010602,0001,L,PSME,12.600,24.07000,20.8417,56.0000,M,35,CO,102,DM,5.0000,M,,,,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021601010602,0002,L,PSME,15.300,24.07000,30.7308,59.0000,C,40,CO,132,DC,8.0000,C,,,,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021602010602,0003,D,PSME,5.200,24.07000,3.5498,5.0000,M,,,,,,,,,5,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021603010602,0004,L,PSME,11.500,24.07000,17.3615,56.0000,C,30,CO,102,DC,5.0000,C,,,,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021604010602,0005,L,PSME,16.800,24.07000,37.0518,59.0000,M,65,CO,132,DM,8.0000,M,,,,,
137811010602,300104950111,8/1/2007 0:00:00,049,1,1021605010602,0006,L,PSME,6.000,24.07000,4.7260,34.0000,M,15,IN,44,DM,11.0000,M,,,,,
364856010602,300104950191,7/18/2008 0:00:00,049,1,,,,,,,,,,,,,,,,,,,,
364858010602,300104950201,7/19/2008 0:00:00,049,1,2545504010602,0001,D,PSME,16.200,24.07000,34.4525,7.0000,M,,,,,,,,,2,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610791010602,0001,D,PICO,7.200,24.07000,6.8054,44.0000,M,,,,,,,,,3,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610802010602,0002,L,PICO,9.200,24.07000,11.1114,64.0000,M,20,IN,132,DM,5.0000,M,,,,12.00,EA
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610809010602,0003,L,PSME,5.300,24.07000,3.6876,36.0000,M,60,CO,93,DM,4.0000,M,,,,8.00,EA
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610810010602,0004,L,PSME,6.600,24.07000,5.7185,36.0000,C,40,IN,93,DC,4.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610811010602,0005,L,PICO,9.100,24.07000,10.8711,64.0000,C,30,CO,132,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610812010602,0006,L,PICO,6.500,24.07000,5.5465,51.0000,M,20,IN,103,DM,5.0000,M,,,,9.00,EA
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610813010602,0007,L,PICO,11.200,24.07000,16.4675,64.0000,C,50,CO,132,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610814010602,0008,L,PSME,5.700,24.07000,4.2652,36.0000,C,30,IN,93,DC,4.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610815010602,0009,L,PSME,6.500,24.07000,5.5465,36.0000,C,30,IN,93,DC,4.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610792010602,0010,L,PSME,5.800,24.07000,4.4162,36.0000,C,30,IN,93,DC,4.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610793010602,0011,L,PSME,8.300,24.07000,9.0437,57.0000,M,40,CO,112,DM,3.0000,M,,,,14.00,EA
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610794010602,0012,L,PICO,8.700,24.07000,9.9364,51.0000,C,30,IN,103,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610795010602,0013,L,PICO,10.900,24.07000,15.5971,64.0000,C,40,CO,132,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610796010602,0014,D,PICO,6.600,24.07000,5.7185,35.0000,M,,,,,,,,,4,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610797010602,0015,L,PICO,6.600,24.07000,5.7185,51.0000,C,20,IN,103,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610798010602,0016,D,PICO,5.800,24.07000,4.4162,37.0000,M,,,,,,,,,2,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610799010602,0017,D,PICO,10.400,24.07000,14.1990,42.0000,M,,,,,,,,,2,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610800010602,0018,L,PICO,9.700,24.07000,12.3519,64.0000,C,30,CO,132,DC,5.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675368010602,0005,L,PSME,9.400,24.07000,11.5997,39.0000,M,40,CO,166,DM,3.0000,M,,,,9.00,EA
87603010602,300104350211,9/13/2006 0:00:00,043,1,675372010602,0006,L,PSME,5.600,24.07000,4.1169,27.0000,C,30,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675376010602,0007,L,PSME,6.300,24.07000,5.2104,27.0000,C,30,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675381010602,0008,L,PSME,5.600,24.07000,4.1169,27.0000,C,35,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675385010602,0009,L,PSME,5.200,24.07000,3.5498,27.0000,C,70,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675389010602,0010,L,PSME,7.500,24.07000,7.3844,27.0000,C,60,CO,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675393010602,0011,L,PSME,6.500,24.07000,5.5465,27.0000,C,45,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675398010602,0012,L,PSME,7.500,24.07000,7.3844,27.0000,C,50,CO,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675402010602,0013,L,PSME,6.400,24.07000,5.3771,27.0000,C,55,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675405010602,0014,L,PSME,7.500,24.07000,7.3844,27.0000,C,60,CO,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675410010602,0015,L,PSME,5.800,24.07000,4.4162,27.0000,C,40,IN,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675421010602,0016,L,PSME,7.300,24.07000,6.9958,27.0000,C,50,CO,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675424010602,0017,L,PSME,6.700,24.07000,5.8931,27.0000,C,50,CO,140,DC,6.0000,C,,,,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675427010602,0018,L,PICO,7.200,24.07000,6.8054,39.0000,M,10,CO,116,DM,6.0000,M,,,,4.00,EA
87603010602,300104350211,9/13/2006 0:00:00,043,1,675431010602,0019,D,PICO,8.000,24.07000,8.4018,38.0000,M,,,,,,,,,1,,
87603010602,300104350211,9/13/2006 0:00:00,043,1,675434010602,0020,L,PSME,9.900,24.07000,12.8665,39.0000,C,50,CO,166,DC,3.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610801010602,0019,L,PICO,9.300,24.07000,11.3542,64.0000,C,50,CO,132,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610803010602,0020,D,PICO,6.200,24.07000,5.0463,35.0000,M,,,,,,,,,2,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610804010602,0021,L,PICO,10.500,24.07000,14.4734,64.0000,C,50,CO,132,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610805010602,0022,L,PICO,7.500,24.07000,7.3844,51.0000,C,30,CO,103,DC,5.0000,C,,,,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610806010602,0023,D,PICO,7.000,24.07000,6.4326,39.0000,M,,,,,,,,,3,,
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610807010602,0024,L,PSME,1.700,299.86000,4.7264,14.0000,M,20,OV,59,TM,,,0.5000,M,,4.00,EA
236176010602,300104950211,7/21/2007 0:00:00,049,1,1610808010602,0025,L,PSME,,11094.82000,,0.1000,M,80,OV,,,,,,,,,
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610816010602,0001,L,PSME,13.500,24.07000,23.9254,54.0000,M,70,CO,174,DM,3.0000,M,,,,18.00,EA
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610817010602,0002,L,PSME,7.300,24.07000,6.9958,34.0000,M,40,IN,103,DM,3.0000,M,,,,8.00,EA
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610818010602,0003,L,PSME,7.500,24.07000,7.3844,34.0000,C,40,CO,103,DC,3.0000,C,,,,,
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610819010602,0004,L,PSME,7.900,24.07000,8.1930,34.0000,C,30,CO,103,DC,3.0000,C,,,,,
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610820010602,0005,L,PSME,9.400,24.07000,11.5997,38.0000,M,40,CO,113,DM,3.0000,M,,,,11.00,EA
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610821010602,0006,L,PSME,11.100,24.07000,16.1747,38.0000,C,60,CO,113,DC,3.0000,C,,,,,
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610822010602,0007,L,PSME,16.400,24.07000,35.3085,54.0000,C,60,CO,174,DC,3.0000,C,,,,,
236178010602,300104950221,7/19/2007 0:00:00,049,1,1610823010602,0008,L,PSME,,68967.80000,,0.2000,M,80,OV,,,,,,,,,
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610824010602,0001,L,PSME,10.100,24.07000,13.3916,35.0000,M,70,CO,42,DM,12.0000,M,,,,18.00,EA
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610825010602,0002,L,PSME,5.700,24.07000,4.2652,25.0000,M,60,CO,36,DM,6.0000,M,,,,11.00,EA
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610826010602,0003,L,PSME,5.500,24.07000,3.9712,25.0000,C,50,IN,36,DC,6.0000,C,,,,,
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610827010602,0004,L,PSME,6.900,24.07000,6.2501,25.0000,C,60,CO,36,DC,6.0000,C,,,,,
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610828010602,0005,L,PSME,8.000,24.07000,8.4018,25.0000,C,70,CO,36,DC,6.0000,C,,,,,
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610829010602,0006,L,PSME,8.100,24.07000,8.6131,25.0000,C,90,CO,36,DC,6.0000,C,,,,,
236180010602,300104950231,7/18/2007 0:00:00,049,1,1610830010602,0007,L,PSME,,1199.44000,,1.0000,M,90,OV,,,,,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714328010602,0001,L,PSME,5.100,24.07000,3.4145,23.0000,M,40,OV,84,DM,2.0000,M,,,,8.00,EA
92613010602,300104950241,6/22/2007 0:00:00,049,1,714329010602,0002,L,PSME,5.500,24.07000,3.9712,23.0000,C,30,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714330010602,0003,L,PSME,11.600,24.07000,17.6647,47.0000,M,50,CO,82,DM,7.0000,M,,,,12.00,EA
92613010602,300104950241,6/22/2007 0:00:00,049,1,714331010602,0004,L,PSME,9.100,24.07000,10.8711,47.0000,C,60,CO,82,DC,7.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714332010602,0005,L,PSME,9.000,24.07000,10.6335,47.0000,C,40,CO,82,DC,7.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714333010602,0006,L,PSME,5.800,24.07000,4.4162,23.0000,C,40,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714334010602,0007,L,PSME,8.000,24.07000,8.4018,23.0000,C,50,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714335010602,0008,L,PSME,7.300,24.07000,6.9958,23.0000,C,50,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714336010602,0009,L,PSME,5.000,24.07000,3.2819,23.0000,C,30,IN,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714337010602,0010,L,PSME,6.000,24.07000,4.7260,23.0000,C,40,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714338010602,0011,L,PSME,5.600,24.07000,4.1169,23.0000,C,40,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714339010602,0012,L,PSME,5.600,24.07000,4.1169,23.0000,C,30,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714340010602,0013,L,PSME,10.200,24.07000,13.6581,47.0000,C,20,CO,82,DC,7.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714341010602,0014,L,PSME,7.600,24.07000,7.5826,23.0000,C,40,CO,84,DC,2.0000,C,,,,,
92613010602,300104950241,6/22/2007 0:00:00,049,1,714342010602,0015,L,JUSC2,3.900,299.86000,24.8750,11.0000,M,50,IN,90,TM,6.0000,M,,,,8.00,EA
92613010602,300104950241,6/22/2007 0:00:00,049,1,714343010602,0016,L,PSME,,899.58000,,0.3000,M,50,OV,,,,,,,,,
372917010602,300104950251,7/11/2008 0:00:00,049,1,,,,,,,,,,,,,,,,,,,,
364860010602,300104950261,7/11/2008 0:00:00,049,1,,,,,,,,,,,,,,,,,,,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714344010602,0001,L,PSME,13.100,24.07000,22.5286,64.0000,M,60,CO,112,DM,3.0000,M,,,,16.00,EA
92615010602,300104950271,6/27/2007 0:00:00,049,1,714345010602,0002,D,JUSC2,5.500,24.07000,3.9712,17.0000,M,,,,,,,,,2,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714346010602,0003,D,JUSC2,5.700,24.07000,4.2652,18.0000,M,,,,,,,,,2,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714347010602,0004,L,PSME,7.500,24.07000,7.3844,41.0000,M,60,CO,118,DM,3.0000,M,,,,12.00,EA
92615010602,300104950271,6/27/2007 0:00:00,049,1,714348010602,0005,L,PSME,5.400,24.07000,3.8281,41.0000,C,50,IN,118,DC,3.0000,C,,,,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714349010602,0006,L,PSME,10.000,24.07000,13.1278,,,60,CO,,,,,,,,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714350010602,0007,L,PSME,9.700,24.07000,12.3519,,,70,CO,,,,,,,,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714351010602,0008,L,PIPO,6.000,24.07000,4.7260,24.0000,M,50,IN,107,DM,3.0000,M,,,,8.00,EA
92615010602,300104950271,6/27/2007 0:00:00,049,1,714352010602,0009,L,PSME,6.600,24.07000,5.7185,41.0000,C,40,IN,118,DC,3.0000,C,,,,,
92615010602,300104950271,6/27/2007 0:00:00,049,1,714353010602,0010,L,PSME,13.300,24.07000,23.2217,58.0000,M,70,CO,126,DM,2.0000,M,,,,14.00,EA
